user_id,region,latitude,longitude,urban_rural,age_group,gender,income_bracket,job_type,adoption_willingness,payment_preference,price_sensitivity,adoption_velocity_days,monthly_active_rate,weekly_active_rate,monthly_churn_rate,retention_30_day,retention_60_day,retention_90_day,referral_rate,purchase_frequency_monthly,avg_spend_per_transaction,willingness_to_pay,price_dropoff_50_percent,regional_gdp_per_capita,smartphone_penetration,tech_access_score,persona_profile,created_timestamp
f2c8fd99,Calabar,4.9724,8.3598,Urban,25-34,Male,Mid (150K-300K),Professional,3.29,Bank Transfer,3.55,2,0.254,0.142,0.084,0.916,0.644,0.489,0.322,7.86,981,933,1203,4600,0.65,100,Urban Professional,2024-08-21 10:21:46.011865
a38a45f4,Owerri,5.5613,7.0759,Urban,25-34,Male,Lower-Mid (50K-150K),Business Owner,4.07,Mobile Money,4.48,6,0.442,0.261,0.072,0.928,0.832,0.574,0.444,1.68,1233,2288,2526,4100,0.65,84,Small Business Owner,2025-04-10 10:21:46.012108
48f081fd,Uyo,5.0343,7.9404,Urban,25-34,Female,Upper-Mid (300K-500K),Private Employee,4.19,Card Payment,4.13,1,0.131,0.071,0.11,0.89,0.75,0.508,0.47,0.75,972,1696,1990,5800,0.68,100,Price-Conscious Consumer,2025-06-19 10:21:46.012334
706c6fe0,Calabar,5.0107,8.2774,Urban,25-34,Female,Mid (150K-300K),Private Employee,5.0,Cash,4.12,11,0.417,0.189,0.125,0.875,0.709,0.501,0.552,1.14,3057,4942,5811,4600,0.65,74,Early Adopter,2024-11-15 10:21:46.012675
b2d499d7,Calabar,4.9406,8.4024,Urban,45-54,Female,Lower-Mid (50K-150K),Civil Servant,3.21,Mobile Money,4.18,13,0.482,0.255,0.15,0.85,0.739,0.48,0.277,1.71,2019,1907,2221,4600,0.65,74,Price-Conscious Consumer,2024-10-20 10:21:46.012889
50a09775,Port Harcourt,4.8726,7.0489,Urban,18-24,Female,Low (<50K),Unemployed,3.32,Cash,4.68,46,0.475,0.311,0.078,0.922,0.75,0.58,0.272,1.35,1459,1555,1655,7200,0.75,100,Tech-Savvy Student,2025-03-03 10:21:46.013121
08a6f2a5,Uyo,5.0589,7.9442,Rural,25-34,Female,Lower-Mid (50K-150K),Business Owner,3.46,Cash,4.89,21,0.424,0.204,0.133,0.867,0.617,0.455,0.336,0.87,304,409,417,5800,0.68,87,Small Business Owner,2025-01-02 10:21:46.013352
4d35a785,Abuja,9.0488,7.4709,Rural,35-44,Female,Low (<50K),Professional,3.68,Cash,4.02,19,0.282,0.21,0.13,0.87,0.748,0.598,0.276,0.5,516,675,807,12000,0.8,80,Price-Conscious Consumer,2025-01-01 10:21:46.013701
a015b204,Aba,5.1232,7.3651,Rural,45-54,Female,Mid (150K-300K),Professional,2.66,Cash,2.57,3,0.248,0.195,0.061,0.939,0.714,0.461,0.202,0.86,613,567,842,3500,0.62,58,Informal Trader,2025-08-09 10:21:46.014102
e5cd854c,Warri,5.5134,5.8352,Rural,18-24,Female,Low (<50K),Unemployed,2.62,Mobile Money,4.74,1,0.122,0.069,0.088,0.912,0.78,0.603,0.212,2.89,332,363,381,6500,0.68,91,Price-Conscious Consumer,2025-07-13 10:21:46.014470
ec751658,Owerri,5.5777,6.9331,Urban,18-24,Female,Lower-Mid (50K-150K),Student,4.15,Card Payment,3.22,12,0.26,0.194,0.073,0.927,0.701,0.439,0.372,2.38,1091,2196,2976,4100,0.65,100,Tech-Savvy Student,2025-08-14 10:21:46.014820
5cfe4a6f,Warri,5.5659,5.8186,Urban,55-64,Female,Mid (150K-300K),Retiree,4.05,Bank Transfer,4.99,7,0.458,0.252,0.129,0.871,0.661,0.428,0.37,1.98,3107,3746,3755,6500,0.68,65,Price-Conscious Consumer,2024-11-07 10:21:46.015206
5e6bbec2,Jos,9.8697,8.8762,Rural,25-34,Female,Mid (150K-300K),Civil Servant,4.09,Mobile Money,3.58,1,0.206,0.134,0.072,0.928,0.736,0.556,0.482,3.28,2467,3404,4371,4800,0.65,84,Small Business Owner,2024-11-20 10:21:46.015643
b6cf7f88,Lagos,6.5763,3.3248,Urban,35-44,Female,Mid (150K-300K),Private Employee,3.78,Bank Transfer,4.28,4,0.331,0.256,0.189,0.811,0.705,0.556,0.344,0.46,5247,4229,4840,8500,0.85,100,Price-Conscious Consumer,2024-08-25 10:21:46.016022
4066ec73,Lagos,6.5608,3.4014,Urban,65+,Female,Upper-Mid (300K-500K),Professional,2.68,Bank Transfer,3.21,6,0.3,0.23,0.063,0.937,0.689,0.454,0.202,5.02,4172,3962,5378,8500,0.85,100,Urban Professional,2024-09-14 10:21:46.016378
39edcb90,Aba,5.1471,7.4363,Rural,25-34,Female,Low (<50K),Private Employee,2.88,Cash,3.87,37,0.349,0.209,0.139,0.861,0.623,0.442,0.355,3.89,198,255,312,3500,0.62,96,Small Business Owner,2025-02-21 10:21:46.016757
3c99002f,Bauchi,10.2406,9.8505,Urban,25-34,Female,Low (<50K),Private Employee,2.16,Mobile Money,4.6,4,0.168,0.125,0.222,0.778,0.632,0.41,0.237,1.32,334,190,205,2500,0.32,52,Price-Conscious Consumer,2025-05-11 10:21:46.017077
d8e9940a,Sokoto,12.9988,5.1662,Rural,18-24,Female,Lower-Mid (50K-150K),Informal Trader,2.91,Cash,5.0,17,0.31,0.194,0.11,0.89,0.762,0.499,0.227,0.89,519,512,512,2800,0.35,57,Rural Entrepreneur,2024-12-14 10:21:46.017292
2ee92d2e,Warri,5.5018,5.7184,Rural,18-24,Male,Lower-Mid (50K-150K),Unemployed,4.17,Cash,5.0,1,0.537,0.422,0.057,0.943,0.712,0.458,0.334,3.47,697,1281,1281,6500,0.68,77,Price-Conscious Consumer,2024-11-22 10:21:46.017512
1a957d14,Ilorin,8.49,4.5371,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,2.59,Mobile Money,3.9,1,0.267,0.154,0.087,0.913,0.683,0.424,0.313,0.1,1320,1273,1552,4000,0.58,81,Price-Conscious Consumer,2024-10-27 10:21:46.017741
629a57a6,Owerri,5.455,7.0241,Urban,35-44,Female,Mid (150K-300K),Private Employee,4.04,Bank Transfer,3.54,9,0.284,0.148,0.063,0.937,0.734,0.552,0.366,1.59,1300,2334,3013,4100,0.65,72,Rural Entrepreneur,2025-08-09 10:21:46.018018
0412d6a9,Onitsha,6.187,6.7416,Urban,25-34,Male,Low (<50K),Private Employee,3.67,Card Payment,4.48,15,0.279,0.175,0.168,0.832,0.668,0.427,0.365,0.34,422,403,444,4800,0.7,80,Price-Conscious Consumer,2025-06-10 10:21:46.018230
e4d068a5,Onitsha,6.1594,6.7482,Rural,45-54,Female,Upper-Mid (300K-500K),Business Owner,2.22,Mobile Money,3.11,10,0.144,0.081,0.148,0.852,0.654,0.498,0.175,2.19,1107,676,931,4800,0.7,77,Urban Professional,2025-04-26 10:21:46.018445
c48c22a6,Sokoto,13.0343,5.2708,Rural,18-24,Female,Low (<50K),Student,3.67,Cash,5.0,1,0.609,0.329,0.09,0.91,0.777,0.534,0.305,2.73,885,720,720,2800,0.35,33,Price-Conscious Consumer,2025-05-17 10:21:46.018647
0a1bbd4f,Bauchi,10.2735,9.9067,Rural,65+,Male,Mid (150K-300K),Retiree,4.74,Cash,4.04,4,0.289,0.182,0.117,0.883,0.74,0.479,0.403,0.62,2575,3194,3807,2500,0.32,10,Early Adopter,2025-05-23 10:21:46.018856
398c3f26,Abuja,9.1016,7.5138,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,3.75,Bank Transfer,5.0,13,0.216,0.121,0.104,0.896,0.692,0.491,0.339,1.22,997,1307,1307,12000,0.8,89,Tech-Savvy Student,2024-10-30 10:21:46.019116
cefb0e73,Port Harcourt,4.8218,7.096,Urban,45-54,Male,Mid (150K-300K),Civil Servant,4.18,Cash,3.16,9,0.333,0.194,0.063,0.937,0.71,0.469,0.377,1.55,4127,5294,7240,7200,0.75,65,Price-Conscious Consumer,2025-05-17 10:21:46.019362
d02e7020,Abuja,9.0804,7.5994,Urban,25-34,Male,Lower-Mid (50K-150K),Private Employee,3.77,Mobile Money,4.66,24,0.217,0.145,0.068,0.932,0.677,0.484,0.43,2.04,2312,2862,3053,12000,0.8,93,Price-Conscious Consumer,2024-09-12 10:21:46.019562
5d3992dd,Ilorin,8.4539,4.65,Urban,18-24,Female,Low (<50K),Student,2.99,Bank Transfer,4.29,1,0.229,0.15,0.197,0.803,0.602,0.399,0.262,0.61,699,712,813,4000,0.58,95,Tech-Savvy Student,2025-03-19 10:21:46.019759
a8e744bb,Benin City,6.323,5.593,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,2.98,Bank Transfer,5.0,8,0.193,0.096,0.152,0.848,0.604,0.404,0.33,1.4,541,547,547,5500,0.68,83,Price-Conscious Consumer,2025-05-06 10:21:46.020013
8762954d,Sokoto,13.0063,5.2574,Rural,25-34,Male,Lower-Mid (50K-150K),Civil Servant,4.07,Mobile Money,4.32,1,0.408,0.211,0.1,0.9,0.756,0.486,0.401,1.27,472,854,969,2800,0.35,39,Price-Conscious Consumer,2025-03-17 10:21:46.020230
81f0463d,Maiduguri,11.8649,13.0835,Rural,45-54,Male,Upper-Mid (300K-500K),Business Owner,2.94,Mobile Money,2.31,6,0.391,0.204,0.122,0.878,0.672,0.456,0.257,2.68,5031,5056,7771,2200,0.3,45,Urban Professional,2025-04-25 10:21:46.020445
31288ebf,Sokoto,13.0891,5.2826,Rural,18-24,Male,Low (<50K),Student,4.59,Bank Transfer,4.64,13,0.495,0.298,0.084,0.916,0.687,0.531,0.359,1.0,403,780,835,2800,0.35,54,Early Adopter,2024-12-12 10:21:46.020649
5897d8bd,Jos,9.7933,8.7608,Urban,35-44,Male,Upper-Mid (300K-500K),Business Owner,3.69,Mobile Money,2.5,32,0.522,0.308,0.102,0.898,0.807,0.517,0.294,2.11,153,176,263,4800,0.65,100,Urban Professional,2024-10-18 10:21:46.020851
a35c3861,Aba,5.132,7.32,Rural,45-54,Female,Lower-Mid (50K-150K),Business Owner,2.63,Mobile Money,4.28,1,0.392,0.209,0.079,0.921,0.649,0.517,0.193,1.04,1430,1564,1789,3500,0.62,49,Small Business Owner,2025-02-26 10:21:46.021109
f49430f8,Aba,5.1317,7.242,Urban,25-34,Male,High (500K+),Business Owner,4.67,Mobile Money,2.33,1,0.373,0.268,0.072,0.928,0.805,0.612,0.538,10.15,4347,7362,11297,3500,0.62,100,Urban Professional,2024-10-14 10:21:46.021316
22fbced2,Maiduguri,11.923,13.1601,Rural,45-54,Female,Upper-Mid (300K-500K),Professional,1.82,Cash,4.63,15,0.169,0.108,0.139,0.861,0.637,0.422,0.141,1.56,690,482,517,2200,0.3,44,Price-Conscious Consumer,2024-10-23 10:21:46.021530
58b1bad9,Onitsha,6.222,6.7663,Urban,25-34,Female,Mid (150K-300K),Private Employee,2.97,Cash,3.01,40,0.158,0.071,0.087,0.913,0.685,0.499,0.308,4.15,3215,3781,5283,4800,0.7,85,Digital Native,2024-09-25 10:21:46.021760
c8310d3c,Lagos,6.5525,3.3823,Urban,18-24,Male,Low (<50K),Unemployed,5.0,Bank Transfer,3.98,1,0.312,0.214,0.066,0.934,0.727,0.561,0.402,0.79,242,444,534,8500,0.85,100,Tech-Savvy Student,2024-12-03 10:21:46.022017
20a5f794,Calabar,4.9471,8.3192,Rural,18-24,Male,Low (<50K),Unemployed,3.36,Cash,4.56,9,0.173,0.133,0.133,0.867,0.633,0.399,0.272,0.26,1398,1426,1550,4600,0.65,69,Price-Conscious Consumer,2024-09-14 10:21:46.022235
371dcaa2,Ibadan,7.3846,3.9547,Urban,25-34,Male,Mid (150K-300K),Private Employee,3.91,Bank Transfer,3.95,26,0.284,0.152,0.1,0.9,0.687,0.523,0.46,2.9,1900,1687,2042,4200,0.7,98,Early Adopter,2024-09-23 10:21:46.022466
2edcaf32,Owerri,5.5388,7.1065,Urban,18-24,Male,Low (<50K),Student,3.48,Cash,4.14,48,0.32,0.255,0.087,0.913,0.755,0.5,0.318,0.57,516,666,780,4100,0.65,89,Tech-Savvy Student,2025-06-18 10:21:46.022663
e6c287e2,Kano,12.0076,8.5849,Urban,25-34,Male,High (500K+),Business Owner,3.89,Card Payment,1.0,30,0.383,0.2,0.081,0.919,0.686,0.507,0.436,3.14,11215,10462,18831,3800,0.55,87,Urban Professional,2025-02-09 10:21:46.022860
382fb0bf,Benin City,6.3589,5.6377,Urban,25-34,Male,Upper-Mid (300K-500K),Civil Servant,3.49,Bank Transfer,2.04,28,0.211,0.108,0.106,0.894,0.681,0.524,0.361,4.44,10405,13705,21808,5500,0.68,93,Tech-Savvy Student,2025-03-16 10:21:46.023150
3418d3cc,Benin City,6.31,5.6361,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,2.85,Cash,3.02,32,0.169,0.075,0.122,0.878,0.629,0.434,0.26,5.83,7353,8845,12341,5500,0.68,98,Urban Professional,2025-06-11 10:21:46.023357
fa35df5a,Lagos,6.5807,3.3192,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,2.31,Card Payment,4.69,2,0.248,0.142,0.117,0.883,0.791,0.602,0.282,0.31,892,871,925,8500,0.85,100,Price-Conscious Consumer,2025-01-25 10:21:46.023555
7b6d9654,Warri,5.5669,5.7003,Rural,35-44,Male,Low (<50K),Professional,2.83,Mobile Money,3.73,4,0.46,0.338,0.082,0.918,0.754,0.528,0.268,6.23,127,135,169,6500,0.68,72,Early Adopter,2025-06-23 10:21:46.023772
87bc43f5,Benin City,6.4295,5.6378,Rural,18-24,Male,Low (<50K),Informal Trader,3.64,Cash,5.0,1,0.264,0.171,0.09,0.91,0.753,0.519,0.308,0.9,616,795,795,5500,0.68,91,Rural Entrepreneur,2025-08-14 10:21:46.024006
82e00d9e,Jos,9.8846,8.869,Urban,45-54,Female,Mid (150K-300K),Business Owner,3.67,Bank Transfer,3.46,13,0.291,0.199,0.11,0.89,0.715,0.488,0.287,0.9,2409,2975,3893,4800,0.65,67,Small Business Owner,2025-04-22 10:21:46.024216
a2e90e42,Lagos,6.4322,3.3347,Urban,55-64,Male,Low (<50K),Retiree,1.87,Mobile Money,4.69,51,0.375,0.288,0.134,0.866,0.771,0.576,0.172,0.57,119,112,118,8500,0.85,73,Price-Conscious Consumer,2025-05-20 10:21:46.024420
0edb4d69,Bauchi,10.3969,9.8242,Rural,25-34,Male,Mid (150K-300K),Professional,4.15,Cash,3.85,4,0.235,0.152,0.072,0.928,0.659,0.448,0.467,5.69,1605,2195,2700,2500,0.32,49,Traditional User,2025-04-21 10:21:46.024652
ff82507c,Onitsha,6.1454,6.8249,Urban,18-24,Female,Lower-Mid (50K-150K),Student,5.0,Card Payment,5.0,6,0.839,0.343,0.127,0.873,0.74,0.571,0.446,0.25,2259,3339,3339,4800,0.7,99,Tech-Savvy Student,2025-02-09 10:21:46.024849
82ba5c16,Kano,12.0406,8.5616,Urban,25-34,Female,Lower-Mid (50K-150K),Civil Servant,4.73,Mobile Money,4.45,11,0.435,0.249,0.125,0.875,0.647,0.416,0.47,1.89,178,283,314,3800,0.55,80,Early Adopter,2025-01-09 10:21:46.025070
a3de8e17,Owerri,5.4664,7.0501,Urban,18-24,Male,Lower-Mid (50K-150K),Unemployed,4.09,Card Payment,4.2,1,0.44,0.18,0.093,0.907,0.767,0.585,0.325,0.68,1447,2713,3146,4100,0.65,65,Price-Conscious Consumer,2025-03-06 10:21:46.025268
7a652e27,Uyo,5.0185,7.9924,Rural,25-34,Male,Low (<50K),Business Owner,1.64,Bank Transfer,4.31,1,0.264,0.208,0.302,0.698,0.548,0.337,0.154,0.67,656,579,659,5800,0.68,84,Small Business Owner,2025-08-02 10:21:46.025474
6f4ee7e2,Sokoto,13.1075,5.2222,Urban,18-24,Male,Low (<50K),Unemployed,3.63,Mobile Money,4.39,5,0.202,0.132,0.111,0.889,0.679,0.533,0.274,0.91,632,600,672,2800,0.35,67,Price-Conscious Consumer,2025-02-15 10:21:46.025667
0aa5e2e0,Aba,5.0903,7.4252,Rural,35-44,Female,Upper-Mid (300K-500K),Private Employee,3.27,Cash,4.07,41,0.231,0.159,0.105,0.895,0.746,0.508,0.262,0.7,4964,6043,7171,3500,0.62,65,Price-Conscious Consumer,2025-03-22 10:21:46.025859
1b0db538,Maiduguri,11.8037,13.076,Urban,65+,Female,Lower-Mid (50K-150K),Business Owner,2.85,Cash,3.59,1,0.149,0.067,0.067,0.933,0.805,0.499,0.238,0.47,1950,2727,3494,2200,0.3,10,Small Business Owner,2025-02-19 10:21:46.026074
15cdf42c,Owerri,5.5368,7.0905,Urban,55-64,Female,Lower-Mid (50K-150K),Retiree,1.85,Bank Transfer,4.19,24,0.222,0.113,0.092,0.908,0.689,0.54,0.144,0.46,328,315,366,4100,0.65,57,Price-Conscious Consumer,2025-04-10 10:21:46.026268
34ba5988,Bauchi,10.2731,9.7622,Urban,35-44,Male,Lower-Mid (50K-150K),Private Employee,2.92,Bank Transfer,5.0,8,0.312,0.192,0.141,0.859,0.683,0.513,0.262,0.93,2036,1822,1822,2500,0.32,45,Price-Conscious Consumer,2025-03-28 10:21:46.026477
3f83b6b0,Akure,7.2125,5.2754,Rural,35-44,Female,Mid (150K-300K),Business Owner,3.04,Bank Transfer,3.1,1,0.145,0.073,0.138,0.862,0.769,0.559,0.277,2.7,1876,2133,2944,4200,0.6,62,Small Business Owner,2024-11-01 10:21:46.026674
6393cd5d,Aba,5.0986,7.3882,Urban,45-54,Female,Upper-Mid (300K-500K),Professional,3.96,Digital Wallet,3.51,10,0.591,0.332,0.102,0.898,0.657,0.452,0.333,1.77,2994,4131,5364,3500,0.62,89,Urban Professional,2025-05-25 10:21:46.026869
c0371614,Enugu,6.4169,7.4824,Urban,45-54,Female,Lower-Mid (50K-150K),Professional,3.04,Cash,4.84,7,0.471,0.243,0.133,0.867,0.776,0.598,0.258,0.27,1896,2102,2171,5200,0.72,94,Urban Professional,2024-09-19 10:21:46.027080
305f63c2,Enugu,6.353,7.4724,Rural,25-34,Female,Lower-Mid (50K-150K),Civil Servant,2.4,Bank Transfer,4.04,14,0.175,0.131,0.24,0.76,0.642,0.433,0.232,0.45,524,506,602,5200,0.72,74,Price-Conscious Consumer,2024-12-28 10:21:46.027278
0766a671,Warri,5.43,5.7127,Urban,25-34,Female,Low (<50K),Private Employee,2.54,Mobile Money,3.77,11,0.225,0.127,0.057,0.943,0.677,0.498,0.244,3.27,264,216,269,6500,0.68,99,Tech-Savvy Student,2025-08-17 10:21:46.027510
81ba6c7f,Calabar,4.9021,8.3108,Urban,18-24,Male,Low (<50K),Student,3.01,Bank Transfer,5.0,21,0.311,0.233,0.106,0.894,0.69,0.451,0.251,1.18,400,363,363,4600,0.65,96,Tech-Savvy Student,2025-07-29 10:21:46.027702
30a7ef72,Sokoto,13.0484,5.1594,Urban,45-54,Female,High (500K+),Civil Servant,3.28,Digital Wallet,2.98,14,0.382,0.193,0.061,0.939,0.791,0.545,0.244,4.46,11685,13922,19534,2800,0.35,63,Tech-Savvy Student,2025-02-02 10:21:46.027930
8437d4c4,Jos,9.9492,8.8791,Rural,45-54,Female,Upper-Mid (300K-500K),Professional,3.67,Cash,3.91,21,0.257,0.157,0.096,0.904,0.685,0.486,0.283,5.96,5956,5284,6437,4800,0.65,85,Early Adopter,2025-05-20 10:21:46.028150
b6b3b811,Jos,9.963,8.9244,Rural,35-44,Male,Low (<50K),Business Owner,2.71,Cash,4.26,14,0.173,0.077,0.111,0.889,0.799,0.522,0.216,0.27,714,989,1136,4800,0.65,70,Small Business Owner,2025-05-13 10:21:46.028352
c18e3265,Port Harcourt,4.8657,7.063,Urban,65+,Female,Low (<50K),Retiree,3.87,Bank Transfer,4.23,10,0.394,0.258,0.135,0.865,0.724,0.53,0.339,0.1,280,230,265,7200,0.75,61,Price-Conscious Consumer,2024-09-03 10:21:46.028553
d5b9d522,Onitsha,6.1589,6.8516,Urban,25-34,Male,Upper-Mid (300K-500K),Business Owner,4.13,Card Payment,2.59,12,0.601,0.459,0.07,0.93,0.733,0.49,0.453,4.19,3766,5157,7640,4800,0.7,100,Urban Professional,2025-01-07 10:21:46.028758
dfa04716,Enugu,6.4798,7.502,Urban,65+,Female,Low (<50K),Retiree,3.23,Card Payment,5.0,53,0.334,0.235,0.079,0.921,0.705,0.508,0.261,0.49,633,761,761,5200,0.72,56,Price-Conscious Consumer,2025-01-20 10:21:46.028971
3d5ad4bf,Lagos,6.587,3.4069,Urban,25-34,Male,Lower-Mid (50K-150K),Professional,4.32,Mobile Money,4.91,5,0.451,0.357,0.087,0.913,0.803,0.574,0.456,1.18,3054,4119,4189,8500,0.85,100,Urban Professional,2025-03-12 10:21:46.029169
2a93a38b,Ibadan,7.3417,3.9126,Rural,18-24,Female,Low (<50K),Student,3.02,Mobile Money,4.86,13,0.186,0.113,0.16,0.84,0.711,0.546,0.26,0.44,244,248,255,4200,0.7,80,Price-Conscious Consumer,2024-10-24 10:21:46.029378
cd1087dc,Jos,9.8296,8.9114,Urban,18-24,Male,Low (<50K),Student,3.62,Mobile Money,4.15,2,0.345,0.156,0.094,0.906,0.783,0.54,0.304,0.46,612,839,982,4800,0.65,96,Tech-Savvy Student,2025-06-19 10:21:46.029578
f5e01824,Akure,7.2421,5.2462,Rural,25-34,Female,Lower-Mid (50K-150K),Private Employee,3.24,Mobile Money,4.67,5,0.188,0.077,0.072,0.928,0.699,0.512,0.399,1.0,1823,2527,2695,4200,0.6,69,Price-Conscious Consumer,2025-02-16 10:21:46.029785
b9b66156,Enugu,6.4335,7.5668,Urban,65+,Female,Low (<50K),Retiree,2.53,Digital Wallet,4.16,1,0.314,0.188,0.067,0.933,0.686,0.461,0.227,0.68,804,872,1018,5200,0.72,40,Price-Conscious Consumer,2024-10-25 10:21:46.030009
130480fe,Bauchi,10.3544,9.862,Rural,25-34,Female,Lower-Mid (50K-150K),Civil Servant,2.71,Mobile Money,4.1,8,0.17,0.127,0.185,0.815,0.573,0.411,0.298,0.83,1006,1072,1265,2500,0.32,38,Price-Conscious Consumer,2025-08-08 10:21:46.030213
92612456,Kaduna,10.5417,7.4517,Urban,35-44,Female,Lower-Mid (50K-150K),Professional,4.41,Card Payment,4.14,5,0.478,0.284,0.114,0.886,0.748,0.536,0.367,1.06,349,524,613,4100,0.6,70,Urban Professional,2025-03-22 10:21:46.030418
e57b4cec,Maiduguri,11.8181,13.2307,Urban,18-24,Female,Lower-Mid (50K-150K),Student,5.0,Mobile Money,4.61,15,0.208,0.165,0.148,0.852,0.626,0.457,0.397,2.29,2185,4377,4721,2200,0.3,52,Early Adopter,2024-10-10 10:21:46.030614
064413bd,Warri,5.5765,5.8051,Rural,35-44,Male,High (500K+),Business Owner,3.04,Cash,2.49,10,0.216,0.151,0.084,0.916,0.755,0.473,0.231,1.38,7001,5939,8924,6500,0.68,76,Urban Professional,2024-12-19 10:21:46.030809
68099cd3,Port Harcourt,4.8722,7.0555,Urban,45-54,Male,High (500K+),Civil Servant,3.77,Cash,2.28,2,0.456,0.358,0.094,0.906,0.783,0.472,0.319,2.82,24357,21668,33467,7200,0.75,100,Urban Professional,2025-07-03 10:21:46.031050
30b79f2a,Owerri,5.5137,7.0216,Urban,45-54,Female,Lower-Mid (50K-150K),Professional,3.23,Card Payment,3.96,5,0.333,0.242,0.083,0.917,0.811,0.61,0.244,0.73,1180,1624,1961,4100,0.65,77,Urban Professional,2025-01-24 10:21:46.031241
36308de0,Enugu,6.4673,7.513,Rural,45-54,Male,Lower-Mid (50K-150K),Business Owner,2.11,Cash,3.89,18,0.254,0.15,0.136,0.864,0.742,0.496,0.205,0.14,1063,1012,1235,5200,0.72,65,Small Business Owner,2024-09-28 10:21:46.031445
cffa1266,Port Harcourt,4.7675,6.9965,Urban,25-34,Female,Mid (150K-300K),Professional,4.28,Cash,3.31,3,0.582,0.252,0.09,0.91,0.67,0.469,0.444,1.53,3108,5098,6817,7200,0.75,100,Urban Professional,2025-04-21 10:21:46.031649
87ab412a,Warri,5.4872,5.767,Urban,18-24,Female,Low (<50K),Student,5.0,Mobile Money,4.89,1,0.167,0.088,0.134,0.866,0.732,0.517,0.394,0.85,1145,1995,2040,6500,0.68,89,Tech-Savvy Student,2025-08-05 10:21:46.031843
aa60017b,Ilorin,8.5273,4.5483,Urban,45-54,Female,Lower-Mid (50K-150K),Professional,2.84,Card Payment,3.97,24,0.198,0.149,0.073,0.927,0.765,0.604,0.248,0.97,1358,1112,1340,4000,0.58,76,Urban Professional,2025-02-13 10:21:46.032052
b6be91ef,Uyo,5.1125,7.964,Urban,18-24,Male,Low (<50K),Student,3.69,Mobile Money,4.48,21,0.199,0.095,0.202,0.798,0.713,0.431,0.331,1.37,285,347,383,5800,0.68,88,Tech-Savvy Student,2025-07-04 10:21:46.032244
6f8249c5,Sokoto,13.1073,5.2182,Rural,18-24,Male,Low (<50K),Informal Trader,3.46,Cash,4.55,53,0.219,0.117,0.098,0.902,0.704,0.472,0.311,0.7,550,489,533,2800,0.35,56,Rural Entrepreneur,2025-06-28 10:21:46.032456
4ef3e159,Akure,7.244,5.1605,Rural,18-24,Male,Low (<50K),Unemployed,2.38,Cash,3.35,75,0.3,0.2,0.063,0.937,0.734,0.465,0.183,0.77,456,310,412,4200,0.6,66,Price-Conscious Consumer,2025-03-26 10:21:46.032669
33fa1792,Sokoto,13.0522,5.2472,Rural,45-54,Male,Lower-Mid (50K-150K),Business Owner,3.23,Cash,4.45,59,0.369,0.246,0.168,0.832,0.686,0.495,0.298,2.5,1152,1186,1316,2800,0.35,23,Small Business Owner,2024-10-26 10:21:46.032858
87098ee6,Abuja,9.0675,7.6147,Urban,35-44,Female,High (500K+),Civil Servant,3.34,Card Payment,2.91,29,0.196,0.123,0.075,0.925,0.737,0.55,0.27,3.79,10632,9043,12830,12000,0.8,96,Informal Trader,2025-06-16 10:21:46.033095
3f38b89b,Uyo,5.0533,7.9729,Urban,18-24,Male,Low (<50K),Informal Trader,3.27,Cash,4.77,21,0.204,0.095,0.147,0.853,0.707,0.517,0.3,0.53,484,560,585,5800,0.68,87,Tech-Savvy Student,2024-12-23 10:21:46.033292
09057e15,Kaduna,10.5136,7.5038,Rural,55-64,Male,Mid (150K-300K),Retiree,2.9,Bank Transfer,4.8,8,0.317,0.243,0.186,0.814,0.655,0.487,0.253,0.31,3067,4095,4255,4100,0.6,30,Price-Conscious Consumer,2025-06-19 10:21:46.033500
619e5c43,Onitsha,6.1067,6.8017,Urban,45-54,Male,Upper-Mid (300K-500K),Business Owner,2.93,Bank Transfer,3.72,19,0.208,0.129,0.082,0.918,0.739,0.447,0.243,6.13,2334,2132,2679,4800,0.7,96,Urban Professional,2025-05-09 10:21:46.033695
92a570be,Akure,7.2018,5.3039,Rural,25-34,Female,Lower-Mid (50K-150K),Private Employee,3.6,Mobile Money,4.68,7,0.395,0.198,0.111,0.889,0.69,0.546,0.428,0.56,413,379,403,4200,0.6,83,Price-Conscious Consumer,2025-04-19 10:21:46.034042
b37f595e,Aba,5.2336,7.3866,Rural,65+,Male,Upper-Mid (300K-500K),Retiree,3.56,Cash,2.77,1,0.232,0.118,0.073,0.927,0.771,0.59,0.31,3.08,6610,5791,8368,3500,0.62,57,Small Business Owner,2024-11-21 10:21:46.034279
adebcb01,Kaduna,10.5301,7.4392,Urban,25-34,Female,Lower-Mid (50K-150K),Private Employee,3.74,Cash,3.9,5,0.455,0.277,0.107,0.893,0.631,0.462,0.389,1.72,591,546,666,4100,0.6,71,Urban Professional,2025-03-14 10:21:46.034507
e301d874,Onitsha,6.0394,6.7308,Urban,18-24,Female,Lower-Mid (50K-150K),Unemployed,4.26,Bank Transfer,4.78,14,0.387,0.288,0.088,0.912,0.807,0.624,0.356,1.33,1041,1772,1850,4800,0.7,97,Tech-Savvy Student,2025-08-10 10:21:46.034714
